"Dictamen";"Antiguedad.Trabajo";"Vivienda";"Plazo";"Edad";"Estado.civil";"Registros";"Tipo.trabajo";"Gastos";"Ingresos";"Patrimonio";"Cargas.patrimoniales";"Importe.solicitado";"Precio.del.bien.financiado"
"negatiu";1;"escriptura";60;40;"casat";"reg_no";"Auto";35;349;6000;4000;1300;1511
"negatiu";12;"altres viv";60;36;"casat";"reg_si";"Fix";60;99;0;0;750;790
"positiu";15;"lloguer";48;46;"casat";"reg_no";"Fix";57;122;0;0;1350;1500
"positiu";17;"escriptura";6;42;"casat";"reg_no";"Fix";90;111;10000;0;1000;2626
"negatiu";5;"ignora_cont";48;46;"casat";"reg_no";"Auto";75;91;6000;0;4500;6222
"positiu";6;"pares";60;23;"solter";"reg_no";"Fix";35;109;0;0;1332;1332
"negatiu";0;"escriptura";36;54;"casat";"reg_no";"Other";60;35;20000;0;1000;1613
"positiu";10;"escriptura";48;38;"casat";"reg_no";"Fix";60;371;10000;4350;1450;1670
"positiu";10;"altres viv";42;26;"solter";"reg_no";"Fix";35;67;0;0;800;1400
"positiu";6;"escriptura";60;33;"casat";"reg_no";"Auto";60;0;11000;450;1350;2006
"negatiu";1;"contr_privat";48;40;"casat";"reg_no";"Auto";45;0;4000;0;750;1720
"positiu";2;"lloguer";48;33;"solter";"reg_no";"Temp";41;57;0;0;1230;1515
"positiu";11;"escriptura";30;27;"casat";"reg_no";"Fix";45;70;3500;0;1200;1531
"negatiu";1;"escriptura";48;25;"casat";"reg_no";"Temp";35;63;3500;0;890;890
"positiu";16;"escriptura";60;32;"casat";"reg_si";"Fix";35;204;7000;0;1200;1503
"positiu";20;"escriptura";24;51;"casat";"reg_no";"Fix";45;185;10000;0;600;750
"negatiu";5;"escriptura";48;40;"casat";"reg_si";"Fix";75;115;20000;100;1200;1800
"positiu";3;"escriptura";36;37;"casat";"reg_no";"Auto";35;141;5000;400;1000;1912
"positiu";13;"contr_privat";48;36;"casat";"reg_no";"Fix";75;81;4750;0;1200;1385
"positiu";6;"lloguer";60;25;"casat";"reg_no";"Fix";55;100;0;0;1000;11140
"positiu";11;"pares";48;28;"solter";"reg_si";"Fix";35;96;0;0;1100;1370
"positiu";3;"escriptura";60;34;"casat";"reg_no";"Auto";45;0;3000;0;1350;1423
"negatiu";2;"escriptura";60;20;"solter";"reg_no";"Fix";35;150;32000;2000;1500;1599
"positiu";13;"lloguer";60;34;"casat";"reg_no";"Fix";65;199;0;0;1550;2100
"positiu";7;"pares";24;45;"solter";"reg_no";"Fix";35;96;0;0;300;600
"positiu";3;"lloguer";24;28;"casat";"reg_no";"Fix";80;198;0;0;100;560
"positiu";3;"escriptura";60;27;"casat";"reg_no";"Auto";45;21;4000;0;1050;1064
"positiu";25;"escriptura";60;63;"casat";"reg_no";"Auto";60;70;10000;0;700;925
"negatiu";6;"pares";60;23;"solter";"reg_no";"Fix";35;50;0;0;1200;1830
"positiu";3;"escriptura";60;26;"casat";"reg_no";"Auto";35;121;8000;3055;1400;1581
"negatiu";2;"lloguer";60;41;"separat";"reg_no";"Fix";41;58;0;0;1000;1189
"negatiu";1;"pares";48;27;"solter";"reg_no";"Fix";35;93;6000;0;550;818
"positiu";32;"escriptura";36;53;"casat";"reg_no";"Fix";35;100;4000;0;475;550
"positiu";15;"pares";36;37;"casat";"reg_no";"Fix";75;130;0;0;800;1479
"positiu";4;"escriptura";48;50;"casat";"reg_no";"Auto";75;0;99999999;0;900;1073
"negatiu";2;"altres viv";36;30;"solter";"reg_no";"Fix";35;55;0;0;950;1316
"positiu";0;"escriptura";48;45;"casat";"reg_no";"Temp";35;110;3000;0;1200;1642
"negatiu";10;"lloguer";24;36;"casat";"reg_no";"Auto";60;0;0;0;240;240
"positiu";10;"escriptura";60;39;"casat";"reg_no";"Auto";45;95;3000;0;1000;1058
"positiu";5;"lloguer";60;44;"casat";"reg_si";"Auto";75;0;5000;0;1800;1888
"positiu";6;"escriptura";36;47;"casat";"reg_no";"Auto";60;35;10000;0;1200;1974
"positiu";20;"lloguer";48;55;"casat";"reg_no";"Auto";51;156;0;0;1000;1643
"negatiu";16;"pares";60;35;"separat";"reg_no";"Fix";35;105;0;0;800;1084
"negatiu";2;"lloguer";36;32;"casat";"reg_no";"Fix";51;58;0;0;500;615
"positiu";9;"escriptura";24;40;"casat";"reg_no";"Auto";60;0;5000;0;500;1490
"negatiu";1;"altres viv";48;23;"solter";"reg_no";"Temp";35;147;0;0;1000;1843
"negatiu";2;"escriptura";60;38;"casat";"reg_si";"Fix";75;77;13000;5000;1805;1805
"positiu";6;"escriptura";60;47;"casat";"reg_no";"Fix";60;66;5000;0;600;1625
"positiu";8;"lloguer";48;33;"casat";"reg_no";"Fix";73;125;0;0;944;1054
"positiu";10;"escriptura";60;33;"casat";"reg_no";"Auto";45;150;13000;0;1500;2738
"positiu";0;"pares";36;22;"solter";"reg_no";"Temp";35;105;3000;0;750;1092
"positiu";15;"escriptura";24;64;"casat";"reg_si";"Auto";75;500;29500;3500;800;1081
"positiu";15;"pares";48;46;"divorciat";"reg_no";"Fix";35;125;0;0;1000;1284
"positiu";1;"pares";18;23;"solter";"reg_no";"Temp";35;50;0;0;250;1139
"positiu";3;"escriptura";60;30;"casat";"reg_no";"Fix";45;95;3700;1250;1300;1665
"positiu";17;"lloguer";48;37;"casat";"reg_no";"Fix";53;181;0;0;1050;1317
"positiu";15;"escriptura";60;45;"divorciat";"reg_no";"Fix";35;140;16000;0;1000;1200
"positiu";0;"pares";48;26;"solter";"reg_no";"Fix";35;75;0;0;850;1400
"positiu";15;"pares";60;34;"casat";"reg_no";"Fix";75;182;3000;0;1500;1889
"positiu";11;"pares";30;27;"solter";"reg_no";"Fix";35;117;0;0;600;1293
"positiu";9;"contr_privat";60;26;"casat";"reg_no";"Fix";35;217;4000;0;750;1546
"positiu";1;"escriptura";12;61;"casat";"reg_no";"Other";35;58;18000;0;500;1342
"positiu";11;"escriptura";36;34;"casat";"reg_no";"Fix";60;180;23000;0;400;1084
"positiu";8;"pares";24;23;"solter";"reg_no";"Temp";45;110;0;0;900;931
"negatiu";5;"escriptura";48;40;"casat";"reg_si";"Fix";35;87;5000;0;600;1258
"positiu";0;"pares";42;21;"solter";"reg_no";"Fix";35;75;0;0;900;1141
"positiu";0;"altres viv";60;37;"casat";"reg_no";"Fix";60;198;0;0;1000;1000
"positiu";10;"escriptura";60;40;"casat";"reg_si";"Fix";60;233;15000;2640;1400;2038
"positiu";7;"escriptura";30;30;"casat";"reg_si";"Fix";45;126;7000;0;500;1661
"negatiu";8;"pares";60;49;"casat";"reg_no";"Auto";105;43;3000;0;1200;1451
"positiu";36;"escriptura";60;61;"casat";"reg_no";"Fix";45;154;4000;0;1350;1650
"positiu";4;"escriptura";48;29;"casat";"reg_no";"Fix";45;160;3500;0;1000;1226
"positiu";0;"pares";24;21;"solter";"reg_no";"Fix";35;160;0;0;900;1681
"negatiu";10;"escriptura";60;40;"casat";"reg_no";"Fix";45;70;7500;0;1388;1388
"positiu";9;"lloguer";60;41;"casat";"reg_no";"Fix";72;120;6000;700;1600;1776
"positiu";8;"escriptura";36;30;"casat";"reg_no";"Auto";45;80;7000;3000;1000;1734
"positiu";9;"lloguer";36;39;"casat";"reg_no";"Auto";54;90;0;0;600;875
"negatiu";1;"pares";36;24;"solter";"reg_si";"Temp";35;120;0;0;250;750
"positiu";19;"escriptura";60;46;"casat";"reg_no";"Auto";60;190;7000;0;1500;2755
"positiu";18;"escriptura";36;34;"casat";"reg_no";"Fix";60;130;6000;0;650;1601
"positiu";7;"escriptura";60;28;"casat";"reg_no";"Fix";35;111;3000;0;1600;1707
"positiu";9;"lloguer";60;43;"casat";"reg_no";"Fix";88;280;0;0;850;863
"positiu";8;"lloguer";60;31;"solter";"reg_no";"Fix";46;110;0;0;850;880
"negatiu";5;"lloguer";36;28;"casat";"reg_no";"Auto";60;0;0;0;900;1200
"positiu";30;"escriptura";60;54;"casat";"reg_no";"Fix";60;150;15000;0;1000;1388
"negatiu";10;"contr_privat";48;37;"casat";"reg_no";"Fix";60;150;1000;0;1200;1350
"positiu";0;"escriptura";36;47;"casat";"reg_no";"Temp";35;85;99999999;0;500;700
"negatiu";10;"escriptura";36;36;"casat";"reg_si";"Auto";60;200;7000;0;1100;1250
"positiu";9;"altres viv";48;24;"solter";"reg_no";"Fix";45;88;0;0;1200;1302
"negatiu";2;"altres viv";60;22;"solter";"reg_no";"Fix";35;58;12000;0;1450;1600
"negatiu";13;"altres viv";48;37;"casat";"reg_no";"Fix";60;98;0;0;950;1365
"positiu";24;"escriptura";60;45;"casat";"reg_no";"Fix";90;198;3500;0;900;1541
"positiu";10;"escriptura";60;39;"casat";"reg_no";"Auto";60;171;39000;0;3000;3569
"positiu";10;"pares";36;37;"solter";"reg_si";"Fix";35;150;0;0;1000;2484
"negatiu";0;"altres viv";60;23;"solter";"reg_no";"Temp";35;0;0;0;1000;1084
"positiu";7;"escriptura";6;52;"casat";"reg_si";"Auto";60;0;9000;0;550;2136
"positiu";8;"contr_privat";48;31;"casat";"reg_no";"Fix";60;122;4000;0;1400;1732
"positiu";2;"escriptura";60;31;"casat";"reg_no";"Fix";60;306;4000;0;1000;2095
"positiu";18;"contr_privat";60;48;"vidu";"reg_no";"Auto";45;200;8500;500;1300;1309
"positiu";14;"escriptura";60;28;"casat";"reg_no";"Fix";60;107;6000;2500;950;1610
"positiu";1;"pares";24;29;"solter";"reg_no";"Temp";35;147;0;0;650;1370
"negatiu";25;"escriptura";60;44;"solter";"reg_si";"Fix";35;100;3500;360;1050;1606
"positiu";5;"escriptura";60;31;"solter";"reg_no";"Fix";35;172;8000;0;850;1934
"positiu";4;"escriptura";6;30;"solter";"reg_no";"Fix";35;300;10000;0;750;1436
"positiu";13;"escriptura";36;40;"vidu";"reg_no";"Fix";35;109;6000;3300;900;1073
"positiu";11;"escriptura";48;28;"solter";"reg_no";"Fix";35;345;6000;0;830;1152
"negatiu";10;"escriptura";60;37;"solter";"reg_no";"Fix";35;92;3000;0;1500;1635
"negatiu";3;"pares";60;35;"casat";"reg_si";"Fix";35;410;0;0;2000;2228
"positiu";5;"pares";60;21;"solter";"reg_no";"Temp";35;70;0;0;1400;1550
"positiu";8;"pares";42;27;"solter";"reg_no";"Fix";35;107;0;0;400;1418
"positiu";12;"escriptura";36;32;"casat";"reg_no";"Fix";45;115;3500;0;800;1280
"positiu";2;"altres viv";60;20;"solter";"reg_no";"Fix";35;165;2000;0;1000;1275
"positiu";0;"pares";60;19;"solter";"reg_no";"Other";75;200;3000;0;1800;2091
"positiu";19;"escriptura";24;52;"casat";"reg_no";"Fix";35;180;2500;0;580;1380
"negatiu";2;"escriptura";36;55;"casat";"reg_no";"Fix";35;87;10000;0;1150;2000
"positiu";19;"altres viv";60;34;"casat";"reg_no";"Fix";75;154;4500;0;1600;1778
"positiu";0;"escriptura";36;53;"separat";"reg_no";"Auto";35;0;10000;2000;600;787
"negatiu";1;"pares";24;21;"solter";"reg_no";"Fix";35;60;0;0;900;1486
"negatiu";1;"escriptura";24;32;"casat";"reg_no";"Temp";45;182;4000;200;175;175
"negatiu";2;"escriptura";60;26;"solter";"reg_no";"Auto";35;0;10000;4800;1600;1911
"positiu";10;"escriptura";60;50;"casat";"reg_no";"Auto";35;0;3500;0;700;985
"positiu";1;"altres viv";36;32;"solter";"reg_no";"Auto";35;0;0;0;1000;1172
"positiu";0;"escriptura";18;26;"solter";"reg_no";"Other";35;85;7500;2600;600;1290
"positiu";7;"lloguer";36;33;"separat";"reg_si";"Fix";47;115;0;0;645;895
"positiu";1;"altres viv";36;46;"casat";"reg_no";"Auto";60;0;0;0;660;1212
"positiu";14;"escriptura";18;37;"casat";"reg_no";"Fix";60;215;7000;0;600;1661
"positiu";16;"escriptura";60;48;"casat";"reg_no";"Auto";45;273;7000;0;2000;2529
"positiu";8;"pares";36;26;"casat";"reg_no";"Auto";45;0;4000;0;1000;1500
"positiu";1;"pares";60;22;"solter";"reg_no";"Fix";35;110;2000;0;1500;2098
"negatiu";0;"altres viv";36;41;"casat";"reg_si";"Auto";35;0;0;0;1000;1600
"negatiu";3;"lloguer";36;61;"casat";"reg_no";"Fix";41;57;12000;0;2500;3559
"positiu";10;"pares";48;24;"solter";"reg_no";"Fix";35;163;0;0;1000;1260
"positiu";3;"pares";24;24;"casat";"reg_no";"Fix";35;120;10000;0;500;650
"negatiu";4;"pares";60;26;"solter";"reg_no";"Fix";35;52;0;0;1050;1372
"positiu";1;"lloguer";36;22;"solter";"reg_no";"Fix";59;136;0;0;450;2050
"negatiu";3;"escriptura";36;36;"casat";"reg_no";"Auto";90;82;4000;0;1300;1500
"positiu";2;"lloguer";48;45;"casat";"reg_no";"Auto";47;124;0;0;1600;1895
"positiu";5;"pares";12;43;"casat";"reg_no";"Fix";105;265;0;0;500;1114
"positiu";5;"pares";24;35;"casat";"reg_si";"Fix";35;189;3000;0;800;1828
"negatiu";4;"escriptura";60;35;"casat";"reg_si";"Auto";45;0;15000;3000;2000;2477
"positiu";10;"pares";36;28;"casat";"reg_no";"Auto";45;230;0;0;1700;2300
"negatiu";2;"escriptura";60;32;"casat";"reg_si";"Fix";60;260;2500;450;1800;2400
"positiu";30;"contr_privat";36;66;"solter";"reg_no";"Fix";35;111;3500;0;800;1251
"positiu";15;"altres viv";48;33;"casat";"reg_no";"Fix";45;125;0;0;1000;1587
"positiu";0;"pares";36;25;"solter";"reg_no";"Fix";35;440;0;0;550;1546
"negatiu";3;"escriptura";60;40;"casat";"reg_si";"Fix";60;200;8000;0;1700;2000
"positiu";4;"lloguer";48;42;"casat";"reg_no";"Auto";100;245;0;0;1450;1489
"negatiu";4;"escriptura";60;42;"casat";"reg_no";"Other";105;88;3500;108;1000;1025
"negatiu";12;"escriptura";60;35;"casat";"reg_no";"Fix";60;92;3000;1600;875;875
"negatiu";1;"lloguer";60;30;"casat";"reg_no";"Temp";84;92;0;0;750;900
"positiu";18;"escriptura";60;39;"casat";"reg_no";"Fix";60;130;3500;0;1400;1471
"positiu";12;"pares";60;27;"solter";"reg_no";"Fix";35;150;0;0;1350;1750
"positiu";7;"escriptura";60;44;"casat";"reg_no";"Fix";45;112;3500;0;1450;1625
"positiu";5;"escriptura";60;40;"casat";"reg_si";"Fix";60;134;3500;0;1200;1291
"negatiu";2;"escriptura";60;32;"casat";"reg_si";"Fix";60;101;7000;2500;1600;1850
"positiu";14;"escriptura";60;29;"casat";"reg_no";"Fix";35;143;5000;0;1400;1668
"negatiu";5;"contr_privat";72;29;"casat";"reg_no";"Fix";45;92;1500;850;1450;1516
"negatiu";1;"altres viv";36;40;"casat";"reg_si";"Fix";75;150;0;0;800;800
"positiu";2;"lloguer";48;41;"separat";"reg_no";"Fix";61;162;0;0;900;1178
"negatiu";1;"escriptura";48;34;"casat";"reg_no";"Other";60;45;2500;0;1000;1476
"positiu";13;"escriptura";24;37;"solter";"reg_no";"Fix";35;100;3000;0;800;1494
"positiu";12;"escriptura";48;42;"casat";"reg_no";"Fix";60;118;5000;0;900;1350
"positiu";0;"pares";36;22;"casat";"reg_no";"Temp";35;72;0;0;650;950
"positiu";6;"pares";12;27;"solter";"reg_no";"Auto";35;129;0;0;400;1777
"positiu";3;"pares";36;29;"solter";"reg_no";"Temp";35;110;0;0;800;1428
"positiu";5;"escriptura";36;58;"casat";"reg_no";"Other";35;80;7000;0;750;1150
"positiu";12;"escriptura";36;34;"casat";"reg_no";"Fix";60;97;4500;96;600;1253
"positiu";14;"escriptura";60;43;"casat";"reg_no";"Fix";45;103;4000;0;950;1206
"negatiu";0;"escriptura";36;42;"casat";"reg_no";"Fix";75;0;7000;0;2500;3058
"negatiu";15;"escriptura";60;31;"casat";"reg_si";"Fix";45;96;4000;0;960;1031
"negatiu";1;"contr_privat";48;55;"casat";"reg_no";"Fix";60;94;8000;840;900;1050
"positiu";7;"pares";6;28;"solter";"reg_no";"Fix";35;93;99999999;0;600;1827
"positiu";0;"pares";60;24;"solter";"reg_no";"Fix";35;148;12000;0;1150;1275
"positiu";2;"escriptura";60;44;"casat";"reg_no";"Fix";75;274;6000;0;1600;2070
"positiu";5;"pares";60;59;"casat";"reg_no";"Other";35;140;5000;0;650;730
"positiu";20;"lloguer";48;44;"vidu";"reg_si";"Auto";43;77;0;0;550;1499
"positiu";1;"pares";36;27;"solter";"reg_no";"Fix";35;91;0;0;1000;1866
"negatiu";0;"lloguer";36;34;"solter";"reg_no";"Temp";44;85;0;0;325;375
"negatiu";29;"escriptura";60;50;"vidu";"reg_no";"Fix";35;175;6000;0;1143;1143
"positiu";6;"ignora_cont";24;37;"casat";"reg_no";"Fix";75;466;10000;800;1678;1678
"positiu";3;"escriptura";48;42;"casat";"reg_no";"Fix";45;150;20000;3000;1500;2163
"negatiu";1;"pares";48;22;"solter";"reg_no";"Temp";35;52;0;0;1200;1442
"positiu";4;"lloguer";36;35;"casat";"reg_no";"Temp";52;72;0;0;350;899
"positiu";0;"escriptura";36;37;"casat";"reg_no";"Auto";60;0;15000;0;400;750
"positiu";13;"escriptura";36;50;"casat";"reg_no";"Fix";45;139;1800;0;715;1683
"positiu";12;"pares";60;32;"casat";"reg_no";"Fix";35;105;0;0;1400;1780
"positiu";5;"escriptura";60;58;"casat";"reg_no";"Auto";45;93;45000;0;1500;2090
"positiu";22;"escriptura";48;48;"casat";"reg_no";"Auto";75;642;37000;0;1000;1484
"positiu";15;"escriptura";60;56;"casat";"reg_si";"Auto";45;155;10500;0;1250;1392
"positiu";30;"escriptura";60;53;"casat";"reg_no";"Fix";35;120;4000;0;1250;1401
"positiu";3;"lloguer";36;45;"casat";"reg_no";"Auto";61;155;10000;0;1000;1500
"positiu";20;"escriptura";48;37;"separat";"reg_no";"Fix";35;165;8000;1000;1300;2500
"positiu";0;"pares";24;23;"casat";"reg_no";"Temp";35;150;0;0;500;1175
"negatiu";5;"lloguer";60;29;"casat";"reg_no";"Fix";56;105;0;0;1350;1396
"positiu";1;"pares";60;20;"solter";"reg_no";"Fix";35;65;0;0;1000;1479
"negatiu";5;"escriptura";12;27;"casat";"reg_no";"Fix";45;86;2500;0;1000;1600
"negatiu";3;"lloguer";60;34;"casat";"reg_no";"Auto";45;0;0;0;1000;1625
"positiu";10;"lloguer";48;39;"casat";"reg_no";"Fix";51;163;0;0;880;1345
"positiu";3;"altres viv";60;32;"casat";"reg_no";"Auto";35;0;0;0;1000;1731
"positiu";5;"escriptura";6;52;"casat";"reg_no";"Fix";35;122;2000;0;250;1500
"negatiu";4;"lloguer";36;34;"casat";"reg_no";"Fix";73;126;0;0;1000;1250
"negatiu";3;"escriptura";36;28;"casat";"reg_no";"Temp";35;100;3000;0;1000;1851
"negatiu";1;"altres viv";36;37;"casat";"reg_no";"Auto";60;27;0;0;850;1000
"positiu";5;"escriptura";36;45;"casat";"reg_no";"Fix";75;167;7000;2300;400;800
"negatiu";14;"lloguer";48;33;"casat";"reg_no";"Fix";65;45;0;0;1300;1695
"positiu";27;"escriptura";36;53;"casat";"reg_si";"Fix";35;136;4000;0;350;1389
"positiu";1;"escriptura";48;39;"casat";"reg_no";"Fix";45;150;10500;0;1300;1392
"positiu";24;"escriptura";18;38;"casat";"reg_si";"Fix";45;0;7000;90;300;400
"positiu";15;"escriptura";24;29;"casat";"reg_no";"Fix";45;130;4000;0;400;899
"positiu";20;"escriptura";60;36;"casat";"reg_no";"Fix";45;218;5000;2500;1600;2478
"positiu";31;"escriptura";48;57;"casat";"reg_si";"Auto";60;230;19400;1781;600;887
"negatiu";0;"escriptura";60;24;"casat";"reg_no";"Other";35;104;7000;2500;1350;1425
"positiu";7;"escriptura";36;36;"casat";"reg_no";"Fix";45;103;4000;0;325;1626
"positiu";9;"lloguer";48;23;"casat";"reg_no";"Fix";47;118;0;0;1500;1643
"negatiu";0;"lloguer";36;36;"casat";"reg_no";"Temp";84;240;0;0;1050;1342
"positiu";18;"altres viv";36;52;"casat";"reg_no";"Fix";35;120;0;0;600;1418
"positiu";19;"contr_privat";60;54;"casat";"reg_no";"Fix";45;80;3500;0;1300;1534
"positiu";2;"lloguer";36;45;"solter";"reg_no";"Fix";45;99;0;0;350;555
"positiu";8;"escriptura";36;53;"casat";"reg_no";"Fix";45;254;6000;0;350;575
"positiu";12;"escriptura";60;27;"casat";"reg_no";"Fix";35;167;4000;0;1000;1537
"positiu";16;"lloguer";60;47;"casat";"reg_si";"Fix";72;120;0;0;1150;1428
"positiu";26;"escriptura";36;44;"casat";"reg_no";"Fix";75;108;6000;0;1606;2605
"positiu";32;"escriptura";36;56;"casat";"reg_no";"Fix";60;152;7000;0;1000;2950
"positiu";12;"contr_privat";12;41;"casat";"reg_no";"Auto";75;111;20000;0;1200;2130
"positiu";1;"escriptura";60;59;"casat";"reg_no";"Other";45;228;10000;0;1150;1150
"positiu";14;"escriptura";48;48;"casat";"reg_si";"Fix";60;107;5000;0;850;1801
"positiu";7;"lloguer";60;56;"casat";"reg_no";"Fix";55;101;0;0;790;1106
"positiu";13;"pares";36;27;"solter";"reg_no";"Fix";35;105;0;0;500;800
"negatiu";1;"pares";48;36;"casat";"reg_no";"Temp";60;150;0;0;1000;1148
"positiu";0;"contr_privat";60;31;"casat";"reg_no";"Auto";45;99999999;4500;0;1550;1954
"positiu";5;"escriptura";60;49;"casat";"reg_si";"Fix";60;125;14000;0;1000;1297
"positiu";30;"lloguer";24;53;"casat";"reg_no";"Auto";69;240;25000;0;1000;2200
"positiu";21;"escriptura";48;53;"casat";"reg_no";"Fix";35;110;3000;0;1000;1674
"positiu";11;"escriptura";60;38;"casat";"reg_no";"Auto";35;122;3500;0;1000;1182
"positiu";11;"lloguer";60;50;"casat";"reg_no";"Auto";50;152;0;0;1400;1637
"positiu";4;"pares";48;21;"solter";"reg_no";"Fix";35;60;4000;0;600;1320
"negatiu";2;"lloguer";60;41;"casat";"reg_no";"Auto";44;90;0;0;1800;2213
"positiu";20;"escriptura";24;46;"casat";"reg_no";"Auto";35;40;17000;0;1000;1895
"positiu";26;"escriptura";60;54;"casat";"reg_no";"Auto";60;186;80000;0;1600;2257
"positiu";20;"escriptura";36;48;"casat";"reg_no";"Fix";60;131;3500;0;1000;2188
"positiu";1;"pares";24;26;"solter";"reg_no";"Fix";45;153;18500;0;500;1505
"positiu";8;"contr_privat";36;33;"casat";"reg_no";"Auto";45;0;5100;0;600;1124
"positiu";12;"contr_privat";48;37;"casat";"reg_no";"Auto";60;100;9000;0;1200;1995
"positiu";4;"escriptura";60;37;"casat";"reg_no";"Auto";35;128;18000;0;800;1560
"positiu";4;"escriptura";60;37;"casat";"reg_no";"Auto";35;128;18000;0;800;1560
"negatiu";4;"contr_privat";60;43;"casat";"reg_si";"Fix";45;109;0;0;1050;1530
"positiu";2;"escriptura";60;33;"casat";"reg_no";"Fix";60;198;4600;3500;700;760
"negatiu";13;"lloguer";48;28;"casat";"reg_si";"Fix";54;190;0;0;800;1157
"positiu";28;"escriptura";24;49;"casat";"reg_no";"Fix";35;73;2700;0;400;500
"negatiu";5;"pares";24;28;"solter";"reg_si";"Auto";35;0;0;0;400;640
"positiu";15;"escriptura";60;32;"divorciat";"reg_no";"Auto";35;0;6000;3300;1550;1612
"positiu";21;"escriptura";36;51;"casat";"reg_no";"Fix";75;160;1500;0;900;1221
"positiu";3;"escriptura";60;28;"casat";"reg_si";"Temp";60;122;5000;1000;800;1484
"positiu";2;"escriptura";36;30;"casat";"reg_no";"Auto";35;0;4000;0;1100;1850
"positiu";14;"escriptura";48;51;"casat";"reg_no";"Fix";45;130;2000;0;1400;1700
"positiu";6;"contr_privat";60;45;"casat";"reg_no";"Fix";60;169;2500;300;1250;1565
"positiu";4;"pares";24;40;"solter";"reg_no";"Fix";35;150;5500;600;500;1672
"positiu";1;"lloguer";60;29;"casat";"reg_no";"Fix";59;142;0;0;700;1344
"positiu";5;"contr_privat";36;32;"casat";"reg_no";"Fix";75;101;40000;0;1400;1444
"negatiu";2;"pares";36;24;"solter";"reg_no";"Fix";35;65;0;0;895;895
"positiu";0;"escriptura";60;30;"solter";"reg_no";"Temp";35;285;8000;0;850;1251
"positiu";14;"contr_privat";48;42;"casat";"reg_no";"Fix";90;151;8000;6300;1000;1650
"negatiu";0;"lloguer";48;49;"casat";"reg_no";"Temp";52;72;0;0;500;950
"negatiu";4;"lloguer";60;34;"solter";"reg_no";"Fix";43;80;0;0;1500;2218
"negatiu";2;"escriptura";36;29;"solter";"reg_no";"Auto";35;71;3000;0;950;1300
"negatiu";15;"escriptura";48;50;"casat";"reg_si";"Auto";60;0;99999999;99999999;4000;6146
"negatiu";11;"escriptura";48;26;"casat";"reg_no";"Fix";35;135;3500;0;200;1871
"positiu";25;"escriptura";48;48;"casat";"reg_si";"Fix";35;202;4000;0;800;1800
"positiu";21;"escriptura";36;50;"divorciat";"reg_no";"Auto";35;0;80000;0;1250;1423
"negatiu";2;"escriptura";36;21;"solter";"reg_si";"Auto";35;25;13000;4000;1000;1200
"positiu";20;"escriptura";36;63;"casat";"reg_no";"Auto";35;110;6000;0;1000;1675
"positiu";9;"escriptura";60;32;"casat";"reg_no";"Fix";45;103;4500;0;1100;1293
"positiu";15;"escriptura";60;51;"casat";"reg_no";"Fix";60;216;5000;0;1000;1200
"positiu";5;"pares";60;25;"solter";"reg_no";"Fix";35;75;0;0;1200;1300
"negatiu";1;"altres viv";60;32;"casat";"reg_si";"Temp";35;114;4000;500;1150;1661
"positiu";14;"escriptura";60;28;"casat";"reg_si";"Fix";35;198;7000;900;1000;1850
"positiu";9;"lloguer";48;32;"casat";"reg_si";"Fix";87;270;0;0;1000;1640
"positiu";7;"escriptura";12;45;"vidu";"reg_si";"Auto";75;200;15000;0;600;1130
"positiu";1;"pares";24;21;"solter";"reg_no";"Fix";35;64;3000;0;700;1250
"positiu";19;"escriptura";24;35;"casat";"reg_no";"Fix";60;90;4000;0;200;1147
"positiu";12;"escriptura";60;27;"casat";"reg_no";"Fix";35;132;3000;1400;1400;1428
"positiu";11;"escriptura";60;26;"casat";"reg_no";"Fix";35;70;5000;0;1050;1273
"positiu";1;"pares";48;21;"solter";"reg_no";"Temp";35;164;0;0;1400;1503
"positiu";2;"escriptura";24;40;"casat";"reg_no";"Auto";60;0;5000;0;680;1682
"positiu";6;"pares";48;37;"casat";"reg_no";"Fix";45;179;0;0;1000;1530
"positiu";5;"escriptura";60;35;"casat";"reg_no";"Auto";45;0;25000;0;1500;1850
"positiu";25;"contr_privat";60;58;"casat";"reg_no";"Fix";35;164;5000;1000;1500;2000
"negatiu";15;"escriptura";60;50;"vidu";"reg_si";"Auto";35;25;15000;2520;880;951
"positiu";5;"pares";24;25;"solter";"reg_no";"Temp";35;111;0;0;750;1125
"positiu";13;"escriptura";60;43;"casat";"reg_no";"Fix";45;123;3500;0;1600;1805
"positiu";35;"lloguer";60;52;"casat";"reg_no";"Fix";83;384;3000;3000;900;1633
